Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDY09,2848.9555808501887,OUT046
FDX48,2487.4499136327563,OUT045
FDC03,513.6174695410722,OUT010
FDT47,1533.7373044571746,OUT035
FDW44,4272.551588829288,OUT027
FDT24,1158.6268306185293,OUT017
FDT12,575.9990050925061,OUT019
NCS38,1919.369786473976,OUT035
FDO39,3055.8772480758635,OUT035
FDA13,668.4016524037304,OUT046
FDO48,3760.38397118259,OUT035
DRJ01,2549.801370765764,OUT017
FDD53,660.7515813451153,OUT018
NCT05,4012.0574876606506,OUT049
FDQ51,737.5433384646626,OUT045
FDU60,2675.167908745389,OUT013
FDC59,1104.1826924609206,OUT046
FDP36,775.9711243913426,OUT035
NCM19,1696.146747114541,OUT017
FDL16,682.9508729999844,OUT035
FDE50,3055.2844807995953,OUT018
NCR18,726.2637157262266,OUT013
NCD30,1535.4105676789723,OUT035
FDH31,1547.7168839605947,OUT013
FDD56,419.7730109625931,OUT019
FDC47,3797.2343111137056,OUT049
FDZ21,1531.2714836652565,OUT045
FDM01,1567.1913872193763,OUT049
FDF24,1482.9016086978359,OUT013
FDW23,660.7515813451153,OUT017
FDY52,1026.2337149486534,OUT018
DRH37,4247.0645734925865,OUT027
DRO47,2921.846959300841,OUT027
FDR25,4060.4065903488536,OUT049
FDQ24,5841.69769612864,OUT027
DRJ51,3625.921046430361,OUT018
NCU06,3817.2973184131765,OUT035
NCV18,1408.952124385815,OUT018
NCC06,2987.530173880321,OUT027
FDZ01,1567.1913872193763,OUT018
FDT14,2008.2373208280371,OUT017
FDD11,572.6310689085122,OUT019
FDN09,3916.2743087887475,OUT017
NCO18,425.698819604431,OUT010
FDZ50,3055.8772480758635,OUT045
FDS44,3880.4136270979147,OUT013
FDI36,3062.706527369466,OUT045
FDA26,575.8205446396297,OUT010
NCY53,1829.351986730893,OUT049
FDF32,3111.9944356272276,OUT049
FDF59,278.513733776706,OUT010
FDB20,1234.6125573763961,OUT046
DRH11,902.5623386143889,OUT035
FDT03,3058.187179980987,OUT049
NCH06,3905.10463413681,OUT035
FDR55,3058.187179980987,OUT049
FDI10,2848.9555808501887,OUT035
FDZ12,2042.009148372961,OUT045
FDM12,3058.187179980987,OUT049
DRB25,1571.9206917469005,OUT045
NCS41,3055.8772480758635,OUT013
NCT53,2561.133707827727,OUT049
NCD55,709.1352528176232,OUT013
FDY08,2042.009148372961,OUT049
NCP55,923.6050231408394,OUT049
FDA33,2471.7542411289473,OUT013
FDQ33,2477.083879366873,OUT013
FDE45,4840.33677104081,OUT027
FDT26,2016.4058878554322,OUT013
NCV53,3883.3832414611734,OUT049
FDK60,2828.8773373259305,OUT027
NCJ29,1420.9043061748423,OUT046
FDI15,4073.057319105474,OUT045
FDX21,1662.8749500638064,OUT013
FDV49,572.6310689085122,OUT019
DRO59,1332.762308881756,OUT046
FDZ14,2019.2946620539658,OUT045
FDP32,2988.454331476776,OUT027
FDC33,3084.889789305287,OUT017
FDT14,273.0769870445389,OUT010
NCN54,1982.8194186914022,OUT027
FDR57,4077.1540165610677,OUT027
DRK12,668.4016524037304,OUT046
FDX52,3062.706527369466,OUT049
FDX08,423.1493921007695,OUT010
FDP10,242.12501430988894,OUT010
NCP50,1294.1715238278134,OUT045
NCL06,4062.615996596352,OUT013
FDP25,3677.6058704622305,OUT013
FDE53,1567.1913872193763,OUT013
FDL27,1073.2578319374081,OUT017
FDC35,3559.0642956742963,OUT049
DRJ47,413.8609955730463,OUT010
FDD16,1205.7093058755024,OUT018
NCN42,2469.664265690032,OUT049
FDC38,2993.664330974626,OUT027
NCO07,3605.28896445305,OUT045
FDQ20,667.6087270162657,OUT049
FDI32,1919.369786473976,OUT046
FDN20,386.6776720440168,OUT010
DRJ51,5841.69769612864,OUT027
FDU08,1535.4105676789723,OUT045
DRN37,386.1163549857751,OUT019
FDD05,273.0769870445389,OUT010
FDW15,2477.083879366873,OUT046
FDI52,2019.2946620539658,OUT046
DRM11,4060.2728248389258,OUT049
NCO06,665.8224100913811,OUT045
FDU38,3058.187179980987,OUT049
FDU59,2556.4104466857902,OUT018
FDJ10,2035.9454970751883,OUT046
FDM13,2033.0671355704753,OUT049
NCJ30,386.96890024721176,OUT019
FDM45,2019.2946620539658,OUT018
FDP36,742.5620564052801,OUT045
NCD30,231.11861921366017,OUT010
FDN48,1529.3535666097291,OUT017
FDY32,2553.9347212700195,OUT049
FDU47,2042.009148372961,OUT046
FDF17,554.4526254121872,OUT019
FDP34,2525.429988912066,OUT017
FDA47,2562.9603924229914,OUT049
DRD27,2835.049110298249,OUT027
FDW38,897.8577688644433,OUT045
FDZ15,278.7630048223794,OUT019
FDZ03,5177.462246994564,OUT027
NCN19,3058.187179980987,OUT049
FDG02,3058.187179980987,OUT035
FDS31,3055.8772480758635,OUT035
FDW43,575.0420897081647,OUT019
FDZ47,240.31740704534374,OUT010
FDO57,2552.3026377943834,OUT017
NCL07,709.1352528176232,OUT013
NCV42,1665.3835469799187,OUT013
FDP40,1809.3434740210444,OUT017
FDP48,470.8711615484979,OUT019
FDH21,2552.3026377943834,OUT017
NCP02,990.3105101299697,OUT049
FDK24,742.7985484453811,OUT049
FDC41,1140.831416096743,OUT045
FDF08,1449.5336781137082,OUT017
FDO49,773.8251075480235,OUT017
FDS56,5841.69769612864,OUT027
FDX46,1031.3690605420882,OUT018
FDQ07,3715.949898907216,OUT013
FDC32,224.8467998914972,OUT010
FDT21,572.6310689085122,OUT019
FDG58,2489.937131095645,OUT045
FDW14,1457.2723176650604,OUT049
DRA12,2992.740173378171,OUT027
FDV27,1525.6836370306544,OUT013
DRD25,1792.6315482287123,OUT013
DRF48,5170.764241512453,OUT027
FDX24,1523.559444595732,OUT017
DRJ51,3814.6325601838444,OUT046
FDE45,2977.605827813012,OUT045
FDE14,1552.8231274519626,OUT046
FDG53,2033.0671355704753,OUT045
FDT08,2477.083879366873,OUT046
DRC27,5841.69769612864,OUT027
FDG20,2856.904241520043,OUT035
FDC21,1574.3599689400382,OUT046
FDV31,2854.0015423386517,OUT018
FDB58,2042.009148372961,OUT045
FDV23,2019.2946620539658,OUT046
FDA25,245.0492661541892,OUT019
FDC15,2549.801370765764,OUT046
FDU47,2035.9454970751883,OUT049
FDE23,789.3786050157892,OUT013
FDS08,2856.904241520043,OUT013
FDW03,2848.334344211438,OUT027
FDJ60,2562.9603924229914,OUT018
FDM34,2027.7829388968164,OUT017
FDW33,1567.1913872193763,OUT013
FDZ40,976.5422147702222,OUT013
FDE33,1335.497920024716,OUT018
NCC06,278.12934492890815,OUT010
FDU11,1978.111020049436,OUT046
FDL44,2561.133707827727,OUT017
NCZ29,2019.2946620539658,OUT017
FDG28,576.41321487191,OUT010
FDL12,1005.4494980371683,OUT018
FDD52,1576.6153016571989,OUT017
FDO15,1227.418248184185,OUT013
NCN29,1038.9125745051124,OUT027
FDW36,1571.9206917469005,OUT013
FDB21,3888.389872062946,OUT046
FDZ28,2019.2946620539658,OUT013
FDY10,1926.7770098602434,OUT035
DRG39,861.4500357565377,OUT017
FDN28,1567.1913872193763,OUT013
FDV15,1567.1913872193763,OUT035
DRI13,3644.1631178489693,OUT035
FDH20,1533.7373044571746,OUT046
FDY51,3715.943018496608,OUT013
FDE16,3550.924127778721,OUT013
FDX40,660.7515813451153,OUT018
FDC48,1344.830855797338,OUT018
FDS14,2494.731427394793,OUT046
FDX56,3613.1403992478604,OUT017
FDI10,2846.5436429361534,OUT046
FDI14,2044.707363632945,OUT013
DRM48,709.1352528176232,OUT013
NCH07,4230.101858296135,OUT027
FDY26,3604.826608906617,OUT013
FDD02,2936.1658658366364,OUT027
FDM12,3058.187179980987,OUT046
DRF01,366.90017095847327,OUT010
FDV36,2019.2946620539658,OUT046
DRI59,3775.7577915286524,OUT013
FDV03,2510.651131055763,OUT018
FDO39,3055.8772480758635,OUT017
NCB07,3059.8038281880745,OUT018
FDH38,2927.8980090135424,OUT027
FDZ13,745.1077765369271,OUT035
NCZ30,2019.2946620539658,OUT046
NCA06,665.8224100913811,OUT035
FDB04,1466.7893858425668,OUT049
FDN50,1541.7685120957417,OUT013
NCG06,4022.4661378228034,OUT049
NCY17,682.9066798875383,OUT018
FDC23,2936.8597723797748,OUT046
FDK33,3600.447976922336,OUT049
FDR03,3588.728843520946,OUT049
FDZ07,1073.5380301901594,OUT045
FDO38,1412.7015604298963,OUT013
FDS59,1571.9206917469005,OUT046
DRM11,572.4544621829697,OUT019
FDX52,5738.851878357032,OUT027
DRJ35,979.3866745176987,OUT018
NCP53,3886.226195505949,OUT046
FDW15,368.89057877580194,OUT019
DRI47,2411.9679834961125,OUT045
DRZ11,2019.2946620539658,OUT035
FDS02,3062.706527369466,OUT013
DRD49,3687.591900809919,OUT018
FDW38,824.7481150608274,OUT049
FDR21,421.789731516547,OUT019
FDE40,1215.1593681336417,OUT013
FDI02,1665.3835469799187,OUT045
FDQ04,665.8224100913811,OUT045
FDY14,4062.9147465764113,OUT017
NCT54,1535.4105676789723,OUT046
DRD25,1698.5767883546814,OUT017
DRE01,3898.115061913995,OUT045
FDJ12,568.3414256715488,OUT010
NCZ05,1567.1913872193763,OUT049
DRB25,255.66275266246362,OUT019
NCC31,2527.4900012966386,OUT045
FDM16,1144.6026471963387,OUT045
DRG11,1567.1913872193763,OUT049
FDV24,4038.2762794282344,OUT027
FDV43,685.5301153123337,OUT046
FDG05,2489.937131095645,OUT018
FDV23,273.77170773866504,OUT010
FDI58,1523.4022183565578,OUT018
FDQ11,4037.050939506123,OUT017
FDC05,5823.61673583916,OUT027
FDF40,3891.1797173007853,OUT013
FDU02,3612.797353035776,OUT018
FDT32,3058.187179980987,OUT013
NCF06,4064.1030745860753,OUT017
FDT46,797.1096738125991,OUT013
FDR58,222.95574212430012,OUT010
FDY04,2561.133707827727,OUT046
FDT58,2675.167908745389,OUT045
FDE46,2484.031163982065,OUT049
DRH11,901.6672701219334,OUT017
DRI51,2846.5436429361534,OUT046
FDC35,3391.857327280615,OUT017
FDP45,4010.551650560956,OUT035
FDC45,2746.1587437345115,OUT017
FDU01,3055.8772480758635,OUT045
FDJ53,273.0769870445389,OUT010
FDJ46,2848.9555808501887,OUT017
FDX07,3058.187179980987,OUT013
NCI30,3884.7758329834505,OUT049
FDE47,2979.6327717776676,OUT027
FDV48,1299.4726665694427,OUT045
FDN16,245.0492661541892,OUT019
FDM52,2469.664265690032,OUT013
FDA32,5841.69769612864,OUT027
FDH05,3809.6801188627664,OUT017
FDW25,195.59642373928693,OUT010
FDQ09,1924.3078821553534,OUT046
NCM17,131.50285831536618,OUT010
DRM59,2489.937131095645,OUT046
FDV47,2339.1408661161354,OUT027
DRE15,1114.4422441320346,OUT035
FDS25,251.54498263037084,OUT010
NCZ05,1567.1913872193763,OUT018
NCV05,372.3205154546057,OUT019
DRM37,3062.706527369466,OUT046
FDV58,5731.747618466525,OUT027
FDN22,5841.69769612864,OUT027
NCO06,667.6087270162657,OUT049
FDT56,133.85960656876358,OUT019
FDM02,1525.8339089312913,OUT013
FDA09,3009.522094115232,OUT046
NCC06,2019.2946620539658,OUT035
NCL54,2848.9555808501887,OUT049
NCB55,949.7072069199322,OUT017
FDB12,1567.1913872193763,OUT017
NCA54,2958.593867398671,OUT049
NCS38,1928.935201816239,OUT049
FDC02,4054.3586928247732,OUT049
FDK44,413.153889505875,OUT019
FDE16,3553.8923446290073,OUT035
NCS05,2033.0671355704753,OUT035
FDZ59,2675.167908745389,OUT045
FDI20,3608.2234670050652,OUT017
FDQ14,2482.041820327338,OUT046
FDF53,3021.7718920873776,OUT017
FDW25,1452.219870391665,OUT017
NCQ43,253.1132303761185,OUT010
FDX52,3059.9474163180694,OUT013
FDE28,3819.7600258075586,OUT045
FDN15,2035.9454970751883,OUT017
FDO28,1978.111020049436,OUT017
FDQ33,2484.031163982065,OUT045
FDM22,131.50285831536618,OUT010
FDJ03,740.0369477906613,OUT017
FDI16,909.1091539349645,OUT045
FDI09,5841.69769612864,OUT027
FDX55,3646.202803007113,OUT013
FDS23,2988.454331476776,OUT027
DRC12,3059.9474163180694,OUT045
FDH41,3605.462204646618,OUT049
FDN01,2848.9555808501887,OUT013
FDV55,2422.866299073215,OUT045
NCJ19,1007.5711904446518,OUT013
NCY29,131.50285831536618,OUT010
FDP03,2019.2946620539658,OUT018
FDZ52,1662.8749500638064,OUT045
FDH31,239.3632483763487,OUT010
FDQ19,3720.7729908186516,OUT018
FDS15,1567.1913872193763,OUT035
FDN32,3055.8772480758635,OUT017
FDH32,1538.1045264534562,OUT049
FDF33,1579.0632355285259,OUT017
FDJ22,3058.187179980987,OUT046
FDG56,134.27887416434444,OUT010
FDC05,3062.706527369466,OUT046
FDK09,3793.255397967828,OUT013
NCV29,2856.904241520043,OUT045
NCC43,574.8654829826221,OUT019
NCA42,2513.276964738763,OUT049
FDC10,1963.3507351688975,OUT046
FDC16,1525.2596274474854,OUT013
NCL17,2038.9346748714077,OUT013
FDA51,1924.3078821553534,OUT035
FDW01,2485.386058355681,OUT017
NCF30,2019.2946620539658,OUT045
FDN49,710.961726443037,OUT013
FDY20,1499.5402487719277,OUT045
FDC15,2510.651131055763,OUT045
FDY24,873.9277900909404,OUT046
NCG43,1531.2714836652565,OUT017
FDA48,3762.8181628655775,OUT013
NCF55,660.7515813451153,OUT017
FDL38,1497.8474334520042,OUT049
NCQ29,3877.9132921704945,OUT018
FDC34,2513.276964738763,OUT017
FDP36,1068.5608994538723,OUT027
FDN50,227.98005342257292,OUT010
FDO23,1531.2714836652565,OUT049
FDT56,1008.4662589371073,OUT013
FDT13,5182.774799362595,OUT027
FDZ03,3058.187179980987,OUT013
FDQ03,575.279692762026,OUT010
FDU44,2556.4104466857902,OUT045
FDD03,3803.5262306853174,OUT049
NCH30,1723.48110411101,OUT013
FDS60,424.9011498223115,OUT010
FDG08,2848.9555808501887,OUT046
FDX38,740.0369477906613,OUT017
FDD22,1919.369786473976,OUT017
FDW51,3602.4714519968356,OUT013
FDL09,2746.1587437345115,OUT017
FDZ60,1571.9206917469005,OUT045
NCH07,2549.801370765764,OUT046
NCQ41,3062.706527369466,OUT049
FDW04,2019.2946620539658,OUT049
FDI08,5841.69769612864,OUT027
FDR19,367.50883498875316,OUT019
FDV13,1457.177468870124,OUT046
FDB52,4017.8323214777943,OUT017
FDZ48,2921.846959300841,OUT027
NCO14,742.7985484453811,OUT049
FDZ50,3058.187179980987,OUT013
FDN27,276.6372636776014,OUT019
FDQ60,2019.2946620539658,OUT013
FDR49,735.9414027742308,OUT017
DRJ35,1354.4797848373978,OUT027
DRI49,1392.8259112948613,OUT017
FDB47,3613.2692132088287,OUT017
FDP37,277.5346760963876,OUT010
FDR26,2848.9555808501887,OUT049
FDY31,366.8876019747074,OUT019
FDC11,1497.8474334520042,OUT045
DRP47,4008.9020813616085,OUT035
NCY54,2843.640943754762,OUT018
FDR27,2033.0671355704753,OUT046
FDQ21,278.7630048223794,OUT019
NCQ29,4070.2773659738264,OUT035
FDJ02,2469.664265690032,OUT046
FDE21,1924.3078821553534,OUT018
FDM39,2859.1399632149923,OUT046
FDZ01,1560.0574097608335,OUT017
NCB19,1470.6769024584264,OUT018
FDU03,3041.4662176012516,OUT046
FDP27,3058.187179980987,OUT049
DRF01,2469.664265690032,OUT045
FDM03,1571.9206917469005,OUT049
FDV01,2489.937131095645,OUT046
FDS16,2469.664265690032,OUT046
FDO45,1497.8474334520042,OUT035
NCX06,3021.7718920873776,OUT035
FDP13,668.4016524037304,OUT046
NCR38,3812.9336096997163,OUT018
FDA01,1008.4662589371073,OUT013
FDT26,1937.2146767596882,OUT017
FDD44,5841.69769612864,OUT027
FDB26,984.633447776112,OUT013
FDP45,575.0420897081647,OUT019
NCP55,958.2948214060591,OUT046
FDT23,1299.4726665694427,OUT017
FDO51,666.7142108808767,OUT045
FDA44,959.1898898985145,OUT046
NCJ31,3688.2043200320127,OUT018
FDX37,1545.4877108782741,OUT045
NCD18,3805.662244456003,OUT049
FDN40,4077.1540165610677,OUT027
FDL33,3062.706527369466,OUT017
DRF48,3058.187179980987,OUT035
FDW08,1567.1913872193763,OUT035
FDX39,3440.4481846349763,OUT018
FDB38,2556.4104466857902,OUT049
FDY46,3055.2844807995953,OUT018
NCB06,2549.801370765764,OUT049
FDA34,2848.9555808501887,OUT035
FDA35,2008.2373208280371,OUT045
FDQ07,3685.0158106509125,OUT035
FDU32,2019.2946620539658,OUT045
FDU26,2016.4058878554322,OUT013
FDU13,366.90017095847327,OUT010
FDO09,4075.43008501128,OUT035
FDW03,245.8048338872716,OUT019
FDB38,2552.3026377943834,OUT013
FDL26,369.0818991656472,OUT010
NCN43,2019.2946620539658,OUT045
FDH08,3815.2382850969316,OUT045
NCC31,378.70392829826255,OUT019
FDH14,2035.9454970751883,OUT035
FDL40,1535.4105676789723,OUT017
FDD20,2019.2946620539658,OUT035
NCV53,3903.350991136454,OUT035
FDD16,1102.3437105990477,OUT045
FDP24,2005.379039961096,OUT035
FDQ25,2848.9555808501887,OUT045
FDM38,848.1496451210415,OUT035
NCT18,426.1816459144676,OUT010
FDM34,2033.0671355704753,OUT049
DRH37,388.74630724445365,OUT010
NCE07,2171.3064099056296,OUT013
FDG12,1966.304024772227,OUT013
FDB59,559.367451051112,OUT010
FDS10,2958.2918951365655,OUT018
FDN21,385.17725185328413,OUT010
FDM02,1472.8746890823081,OUT045
FDO44,1780.8024411473286,OUT049
NCN17,1567.1913872193763,OUT017
FDH16,1523.4022183565578,OUT018
FDL44,2552.3026377943834,OUT046
FDY47,2019.2946620539658,OUT017
DRI39,955.7336224233393,OUT046
NCX54,1567.1913872193763,OUT018
FDE59,668.4016524037304,OUT046
FDO46,3058.187179980987,OUT045
DRE13,1474.4891080009008,OUT046
FDW14,1533.6170657293935,OUT013
FDF35,1571.9206917469005,OUT046
FDO50,223.98188098861283,OUT019
DRF49,1928.935201816239,OUT017
FDT60,2019.2946620539658,OUT049
FDP38,745.1077765369271,OUT045
FDA31,4443.0981747323585,OUT027
FDY52,134.27887416434444,OUT010
FDD03,5841.69769612864,OUT027
FDN52,1466.822916323185,OUT018
FDU20,272.5689692559158,OUT010
FDD22,1646.1629613541365,OUT035
NCB55,133.08205337499652,OUT019
FDN27,1969.2307829917972,OUT045
FDD16,1410.3607921453467,OUT013
FDW48,1325.93031716101,OUT046
DRN35,665.8224100913811,OUT045
FDX25,3012.181026127212,OUT049
DRD49,3846.662533733162,OUT049
FDE21,275.5065403676101,OUT019
FDN44,2549.801370765764,OUT035
DRC01,746.8940934618117,OUT049
NCK30,4006.6495355656352,OUT046
FDU39,1010.5260345166008,OUT013
FDB49,1540.2900025934725,OUT013
FDS12,2019.2946620539658,OUT045
FDR57,2513.276964738763,OUT018
FDX22,5841.69769612864,OUT027
FDC60,1534.5223170924478,OUT013
NCE42,3807.1304640946228,OUT049
NCK42,3635.333148957384,OUT049
DRE01,3890.3490466850794,OUT017
FDE57,2042.009148372961,OUT018
DRK59,573.5879842928538,OUT019
FDB10,5841.69769612864,OUT027
FDQ25,2848.9555808501887,OUT046
FDY26,3613.2692132088287,OUT017
FDG28,3906.233790570701,OUT049
FDM14,1576.6153016571989,OUT049
NCH29,1540.3767230434728,OUT049
FDD48,1928.935201816239,OUT049
FDC17,3608.0689175846983,OUT045
DRH49,2331.666107043435,OUT027
FDN44,2552.3026377943834,OUT018
FDC29,1924.3078821553534,OUT045
DRK01,233.4221899692566,OUT019
FDD48,1924.3078821553534,OUT017
FDB59,3110.227753163679,OUT013
FDY45,573.0452786879162,OUT010
FDX60,1294.1715238278134,OUT035
FDT09,281.37117632220446,OUT010
DRB24,2487.4499136327563,OUT018
FDL13,3817.5619235272316,OUT035
FDN16,1567.1913872193763,OUT035
FDK57,2016.4058878554322,OUT013
FDO22,2065.8310973456983,OUT027
FDC57,513.7940762666145,OUT010
FDZ13,1038.9125745051124,OUT027
FDW27,2489.937131095645,OUT013
FDX10,667.6087270162657,OUT049
FDY08,2035.9454970751883,OUT018
FDA49,1449.5336781137082,OUT017
FDC32,1532.9409312902678,OUT018
FDO04,909.1091539349645,OUT035
NCZ54,2552.3026377943834,OUT013
FDY40,745.1077765369271,OUT045
FDW36,1571.9206917469005,OUT045
FDE11,3055.8772480758635,OUT017
DRE37,3058.187179980987,OUT045
NCK19,3062.706527369466,OUT017
FDT19,2848.9555808501887,OUT035
FDE56,1033.8487536440336,OUT045
FDZ57,279.10292384213534,OUT010
FDB35,1527.4907554650106,OUT035
FDF09,131.50285831536618,OUT010
FDO34,2743.4823967591888,OUT046
FDA55,3783.3815343324723,OUT046
NCM18,1031.2864077379797,OUT035
FDJ20,277.1947570766317,OUT019
DRQ35,282.63150380879875,OUT019
FDG02,3058.187179980987,OUT013
NCU29,2462.6298668767686,OUT018
FDL27,1385.8918310575186,OUT027
NCA54,2958.593867398671,OUT035
FDJ32,1035.6045922895648,OUT035
FDB21,572.4544621829697,OUT019
FDR46,2469.664265690032,OUT035
FDZ32,1567.1913872193763,OUT046
DRF36,3058.187179980987,OUT017
NCU54,3608.134103167399,OUT017
NCI31,660.7515813451153,OUT017
DRA59,3055.8772480758635,OUT035
NCC55,665.8224100913811,OUT045
FDE44,740.0369477906613,OUT018
NCN26,1928.935201816239,OUT018
FDC11,1467.742011217757,OUT049
FDV24,2477.083879366873,OUT035
FDR40,167.53591204014668,OUT019
NCQ17,2532.5109895688615,OUT049
FDC46,3058.187179980987,OUT045
NCM18,1127.5498083613018,OUT046
FDK16,1535.4105676789723,OUT046
FDI28,1315.3654178660158,OUT017
FDS11,3589.1613212515686,OUT018
DRD13,1128.9132605802872,OUT046
FDL36,1491.1137382420693,OUT035
FDI27,789.3786050157892,OUT013
FDJ53,275.4075126762633,OUT019
FDS44,3895.1350680596083,OUT045
FDE28,3826.0339485195786,OUT046
FDQ33,2484.031163982065,OUT018
FDB37,3880.1079256890866,OUT017
FDQ31,1456.0738565269069,OUT045
NCQ05,2479.720231720968,OUT046
FDE10,2033.0671355704753,OUT013
FDF38,660.7515813451153,OUT017
FDE50,493.74066963998234,OUT019
DRG37,371.71185142432574,OUT010
NCH06,3964.404794818559,OUT049
FDY14,4071.9269351731755,OUT045
FDO27,1531.2714836652565,OUT017
FDQ19,3897.9709878477697,OUT049
FDZ26,575.8223983669636,OUT019
FDN51,4059.2287973783073,OUT013
FDK20,2019.2946620539658,OUT035
FDD40,3059.8038281880745,OUT018
DRI25,937.3596385117565,OUT018
FDH56,1928.935201816239,OUT017
FDI36,5805.177084642474,OUT027
DRH11,912.0674637273092,OUT018
NCV18,1404.538176441243,OUT017
DRI01,2848.9555808501887,OUT049
DRE48,3102.089433038984,OUT049
FDS51,1022.2690585780795,OUT035
FDM38,742.834246366196,OUT017
FDB60,5731.747618466525,OUT027
FDY58,3814.8010067726595,OUT035
FDY22,2168.419423694118,OUT045
FDF11,5841.69769612864,OUT027
FDZ51,1535.4105676789723,OUT035
FDQ45,3055.8772480758635,OUT017
FDF17,3062.706527369466,OUT035
NCF31,4056.722587601933,OUT027
FDA37,2019.2946620539658,OUT013
FDO51,672.0901929362212,OUT046
FDF34,3067.055573442841,OUT013
FDD57,1535.406752082186,OUT018
FDO37,3823.2747068636063,OUT046
FDR49,746.8940934618117,OUT049
FDS39,2044.707363632945,OUT049
FDI48,1134.5608530959328,OUT027
DRM35,2958.593867398671,OUT049
FDV57,3021.7718920873776,OUT035
FDZ55,2556.4104466857902,OUT013
FDI28,1294.1715238278134,OUT035
FDS21,1077.359926776571,OUT045
FDT34,1569.6327616513547,OUT013
DRI25,922.2548751564353,OUT035
FDT47,229.30441993716383,OUT010
DRH39,1143.4169449258616,OUT045
NCD54,2462.6298668767686,OUT045
FDU16,2497.321853239447,OUT027
NCW29,2030.7835044305702,OUT045
FDV25,5841.69769612864,OUT027
FDM56,1579.0632355285259,OUT035
FDZ04,1385.8918310575186,OUT027
FDG59,131.50285831536618,OUT019
FDI56,1501.4250683131,OUT045
FDS33,1472.8746890823081,OUT035
FDC23,2848.9555808501887,OUT049
FDT11,3058.187179980987,OUT049
FDG17,3910.687898417057,OUT045
FDZ44,1934.7672783173534,OUT045
FDJ52,2552.3026377943834,OUT013
DRI23,2549.801370765764,OUT046
DRE15,160.40008648255147,OUT010
NCF07,1560.0574097608335,OUT013
NCR29,903.0174181063377,OUT049
FDE44,131.50285831536618,OUT019
FDT23,1321.0994562514231,OUT035
NCG06,4068.9420610339685,OUT017
NCU41,511.6467718126997,OUT010
FDH46,1567.1913872193763,OUT017
FDV31,2856.904241520043,OUT013
NCT41,4072.1268466208503,OUT027
FDE22,4230.101858296135,OUT027
FDC26,1579.0632355285259,OUT045
DRF51,660.7515813451153,OUT017
NCY53,275.5065403676101,OUT019
FDY21,3062.706527369466,OUT017
FDL27,1196.734144084448,OUT013
FDZ34,3062.706527369466,OUT049
NCF43,360.3445104208313,OUT010
FDC21,1576.6153016571989,OUT035
FDL26,2496.724320830672,OUT013
FDT25,273.0769870445389,OUT010
NCR30,1190.657422908186,OUT046
DRL23,247.81103208772947,OUT019
NCR05,3062.706527369466,OUT049
NCE19,908.2579624698191,OUT018
FDY07,679.8790657597273,OUT035
FDB10,3858.035696622282,OUT017
FDP57,1567.1913872193763,OUT013
FDU48,283.7523952430007,OUT019
FDH48,1445.6796919784663,OUT035
FDO33,1928.935201816239,OUT035
NCU29,2471.7542411289473,OUT045
FDW35,670.2281260291443,OUT046
FDH05,576.2366081463675,OUT010
FDP26,1567.1913872193763,OUT049
DRG27,666.7142108808767,OUT035
FDQ33,2484.031163982065,OUT046
FDH20,235.71353483442056,OUT010
FDV14,1497.8474334520042,OUT046
DRD01,937.364543599888,OUT046
NCI17,1535.4105676789723,OUT049
FDF39,575.4562994875686,OUT010
FDX37,1552.8231274519626,OUT046
NCX17,3851.658484670134,OUT035
FDN03,3996.4941569548378,OUT013
NCS41,460.4237808610858,OUT010
FDH34,3055.8772480758635,OUT045
NCX53,2047.2930205053572,OUT018
FDY31,2471.7542411289473,OUT046
FDD20,2019.2946620539658,OUT017
FDE51,736.6427014947475,OUT045
FDV27,1471.5535382921319,OUT046
FDF16,2477.083879366873,OUT035
FDZ02,1533.7373044571746,OUT049
NCK05,1072.1282645930746,OUT045
FDM12,5246.821699601502,OUT027
NCA05,2479.720231720968,OUT018
FDX33,2549.801370765764,OUT045
FDM25,2848.9555808501887,OUT049
FDE41,1470.6769024584264,OUT018
FDW14,1472.8746890823081,OUT045
NCD30,1533.7373044571746,OUT046
FDB23,575.4562994875686,OUT010
FDF45,1061.645159636614,OUT046
FDW20,2019.2946620539658,OUT017
FDF47,3764.5887582458513,OUT045
NCR05,561.3642620713605,OUT019
DRB01,3058.187179980987,OUT046
FDE36,2568.169250152012,OUT013
FDU56,3055.8772480758635,OUT049
FDB23,3760.1921659309937,OUT049
FDN48,1504.7081782261694,OUT049
FDS43,3058.187179980987,OUT013
NCN05,3055.8772480758635,OUT013
NCL53,2848.9555808501887,OUT049
FDL56,1466.3034233135786,OUT046
FDH17,1535.406752082186,OUT018
FDP37,2019.2946620539658,OUT046
FDG09,503.6419798119907,OUT019
FDA55,3775.673000867663,OUT045
FDX31,3809.91041722627,OUT049
FDJ41,4069.603296742875,OUT045
DRC24,2489.937131095645,OUT045
FDQ21,2019.2946620539658,OUT035
NCT54,1529.3535666097291,OUT045
FDH08,3800.0722083227183,OUT049
FDY38,3622.7238357976403,OUT018
DRM11,573.4442616585031,OUT010
FDG32,3740.134089168446,OUT049
NCH18,3901.567863522514,OUT046
FDI20,3607.705034301948,OUT035
FDA33,2469.664265690032,OUT018
FDN45,3754.136077004111,OUT013
FDT45,131.50285831536618,OUT010
FDR32,3826.9255918148515,OUT035
FDA48,3755.2395801216667,OUT017
FDN23,2462.6298668767686,OUT017
